Order_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Payment_Method,Shipping_Days,Customer_Satisfaction,Total_Price,Final_Price
ORD_00278,2023-09-12,1330,Home & Garden,Plant Pot,2,200,10,UPI,6,5,400,360.0
ORD_00279,2023-10-21,2306,Home & Garden,Phone,5,10,10,PayPal,6,4,50,45.0
ORD_00280,2023-10-07,1139,Sports,Dumbbell,3,200,25,Debit Card,14,5,600,450.0
ORD_00281,2023-11-21,2424,Clothing,Dumbbell,2,1500,10,PayPal,14,4,3000,2700.0
ORD_00282,2024-01-07,1901,Electronics,Yoga Mat,1,200,10,PayPal,7,2,200,180.0
ORD_00283,2023-04-08,2120,Sports,Novel,1,1000,20,UPI,10,4,1000,800.0
ORD_00284,2023-07-17,1516,Sports,Dumbbell,5,100,20,UPI,12,4,500,400.0
ORD_00285,2024-01-30,1568,Electronics,Novel,2,10,15,PayPal,14,4,20,17.0
ORD_00286,2023-08-28,1845,Home & Garden,Novel,2,10,5,Credit Card,14,5,20,19.0
ORD_00287,2023-05-24,2092,Clothing,Plant Pot,5,200,0,UPI,12,4,1000,1000.0
ORD_00288,2023-04-07,1117,Home & Garden,Phone,5,1500,0,PayPal,9,4,7500,7500.0
ORD_00289,2023-07-20,1887,Sports,Yoga Mat,4,10,20,UPI,9,3,40,32.0
ORD_00290,2023-05-04,2082,Clothing,Headphones,4,200,25,Credit Card,2,3,800,600.0
ORD_00291,2023-07-06,2056,Books,Yoga Mat,5,200,10,UPI,2,4,1000,900.0
ORD_00292,2023-11-22,2341,Sports,Novel,3,500,15,PayPal,5,4,1500,1275.0
ORD_00293,2023-12-15,1049,Home & Garden,Cookbook,4,50,5,PayPal,10,1,200,190.0
ORD_00294,2023-09-16,1018,Home & Garden,Cookbook,5,10,20,Credit Card,7,3,50,40.0
ORD_00295,2023-05-28,1725,Home & Garden,Phone,2,1000,25,PayPal,12,4,2000,1500.0
ORD_00296,2023-09-09,1196,Electronics,Plant Pot,4,25,15,Credit Card,14,5,100,85.0
ORD_00297,2024-03-18,2473,Sports,Plant Pot,3,500,25,PayPal,12,3,1500,1125.0
ORD_00298,2024-02-24,1558,Clothing,Novel,1,10,15,PayPal,13,4,10,8.5
ORD_00299,2024-02-07,1451,Home & Garden,Novel,2,1000,20,UPI,3,3,2000,1600.0
ORD_00300,2023-12-12,1288,Home & Garden,Jeans,3,1500,15,UPI,3,4,4500,3825.0
ORD_00301,2024-03-26,2164,Electronics,Jeans,3,10,10,Credit Card,4,4,30,27.0
ORD_00302,2023-05-27,2107,Clothing,Novel,3,100,15,UPI,3,2,300,255.0
ORD_00303,2023-05-28,1390,Sports,Dumbbell,2,25,5,Debit Card,3,4,50,47.5
ORD_00304,2023-12-18,1214,Books,Yoga Mat,3,25,15,Credit Card,8,3,75,63.75
ORD_00305,2023-07-18,1214,Electronics,Dumbbell,1,1000,0,Debit Card,7,3,1000,1000.0
ORD_00306,2023-11-04,2426,Sports,Plant Pot,4,100,15,Credit Card,13,4,400,340.0
ORD_00307,2024-02-21,1127,Books,Headphones,2,100,25,Debit Card,7,4,200,150.0
ORD_00308,2024-02-28,1759,Home & Garden,Yoga Mat,3,10,20,UPI,14,5,30,24.0
ORD_00309,2023-05-08,1403,Home & Garden,Dumbbell,5,50,0,UPI,10,2,250,250.0
ORD_00310,2023-02-08,2052,Clothing,Dumbbell,4,1000,20,PayPal,2,5,4000,3200.0
ORD_00311,2023-12-04,1337,Books,Laptop,2,100,25,Debit Card,11,2,200,150.0
ORD_00312,2023-12-26,1830,Home & Garden,Yoga Mat,5,25,5,PayPal,9,3,125,118.75
ORD_00313,2023-05-09,1713,Home & Garden,Headphones,5,1000,10,Credit Card,13,4,5000,4500.0
ORD_00314,2023-09-24,1360,Clothing,Phone,3,25,5,Debit Card,6,4,75,71.25
ORD_00315,2024-03-16,1568,Sports,Phone,2,10,0,PayPal,14,5,20,20.0
ORD_00316,2024-03-09,2415,Home & Garden,Dumbbell,3,1000,25,Credit Card,3,4,3000,2250.0
ORD_00317,2023-05-31,1217,Electronics,Novel,1,50,25,Debit Card,9,3,50,37.5
ORD_00318,2024-02-19,1201,Electronics,Headphones,5,200,10,PayPal,9,5,1000,900.0
ORD_00319,2023-10-25,1016,Sports,Headphones,1,1000,15,Debit Card,6,3,1000,850.0
ORD_00320,2023-04-09,1321,Books,Plant Pot,3,100,0,Debit Card,13,3,300,300.0
ORD_00321,2023-09-20,1517,Clothing,Cookbook,4,100,10,PayPal,10,4,400,360.0
ORD_00322,2023-09-09,2348,Electronics,Laptop,5,10,20,UPI,6,5,50,40.0
ORD_00323,2023-05-24,2435,Electronics,Plant Pot,4,500,10,UPI,8,5,2000,1800.0
ORD_00324,2023-12-12,2341,Sports,Headphones,2,500,20,PayPal,8,4,1000,800.0
ORD_00325,2023-04-22,1680,Books,T-Shirt,5,50,20,Credit Card,6,5,250,200.0
ORD_00326,2023-03-01,2105,Books,Novel,1,25,25,PayPal,7,4,25,18.75
ORD_00327,2024-01-04,2497,Sports,Headphones,4,25,10,PayPal,4,5,100,90.0
ORD_00328,2023-01-02,2491,Electronics,Laptop,2,200,25,Debit Card,1,3,400,300.0
ORD_00329,2024-01-20,1424,Clothing,Headphones,5,25,25,UPI,4,3,125,93.75
ORD_00330,2023-10-31,2227,Electronics,Yoga Mat,2,500,5,UPI,8,4,1000,950.0
ORD_00331,2023-09-11,2018,Books,Yoga Mat,1,500,5,UPI,12,5,500,475.0
ORD_00332,2023-05-20,1386,Electronics,Jeans,5,1500,25,UPI,13,5,7500,5625.0
ORD_00333,2024-03-28,1777,Clothing,Laptop,2,100,25,PayPal,8,4,200,150.0
ORD_00334,2023-02-06,1097,Home & Garden,Dumbbell,3,200,20,Debit Card,14,1,600,480.0
ORD_00335,2023-06-09,2368,Electronics,Cookbook,5,50,25,UPI,2,3,250,187.5
ORD_00336,2023-01-09,1207,Sports,Dumbbell,5,200,0,UPI,7,5,1000,1000.0
ORD_00337,2023-08-21,1585,Home & Garden,Cookbook,5,1000,10,Debit Card,13,3,5000,4500.0
ORD_00338,2023-04-09,1165,Sports,Cookbook,5,50,0,PayPal,1,5,250,250.0
ORD_00339,2023-05-27,1021,Sports,Cookbook,3,500,5,PayPal,2,3,1500,1425.0
ORD_00340,2023-10-31,1153,Sports,Phone,1,25,0,PayPal,14,4,25,25.0
ORD_00341,2023-07-27,2462,Electronics,Cookbook,3,10,15,UPI,8,4,30,25.5
ORD_00342,2023-05-11,2318,Books,Headphones,3,200,15,UPI,11,5,600,510.0
ORD_00343,2024-02-08,1218,Home & Garden,T-Shirt,2,200,5,UPI,10,4,400,380.0
ORD_00344,2023-06-01,1668,Clothing,Laptop,4,100,0,PayPal,13,4,400,400.0
ORD_00345,2023-02-23,1229,Books,T-Shirt,4,1500,10,UPI,13,4,6000,5400.0
ORD_00346,2023-04-30,1019,Electronics,Jeans,2,1500,5,Credit Card,4,5,3000,2850.0
ORD_00347,2023-06-10,1552,Sports,Headphones,3,1500,15,Debit Card,14,4,4500,3825.0
ORD_00348,2024-02-12,1949,Clothing,Cookbook,2,100,5,Credit Card,3,3,200,190.0
ORD_00349,2023-04-26,1147,Home & Garden,Phone,5,500,0,Credit Card,14,4,2500,2500.0
ORD_00350,2023-03-16,2131,Books,Plant Pot,2,50,0,UPI,2,4,100,100.0
ORD_00351,2023-04-23,1402,Books,Dumbbell,2,1500,0,Debit Card,11,5,3000,3000.0
ORD_00352,2024-03-31,1595,Clothing,Yoga Mat,5,10,20,Credit Card,6,3,50,40.0
ORD_00353,2024-02-24,1366,Electronics,Laptop,4,1000,0,PayPal,4,3,4000,4000.0
ORD_00354,2024-02-26,2437,Home & Garden,T-Shirt,5,100,25,PayPal,3,5,500,375.0
ORD_00355,2023-04-14,2332,Clothing,Headphones,1,100,15,PayPal,3,5,100,85.0
ORD_00356,2023-12-06,1801,Sports,Plant Pot,2,25,15,PayPal,10,4,50,42.5
ORD_00357,2023-09-11,1917,Home & Garden,Novel,2,25,20,Debit Card,3,1,50,40.0
ORD_00358,2023-08-15,2157,Books,Novel,4,500,15,PayPal,12,3,2000,1700.0
ORD_00359,2023-04-22,2306,Clothing,Yoga Mat,3,1500,15,Debit Card,8,3,4500,3825.0
ORD_00360,2023-04-09,1072,Books,Novel,5,500,5,Debit Card,9,4,2500,2375.0
ORD_00361,2023-06-02,1480,Books,Dumbbell,3,100,0,Debit Card,9,3,300,300.0
ORD_00362,2023-12-15,2375,Books,Jeans,1,50,25,Debit Card,5,5,50,37.5
ORD_00363,2024-02-06,1559,Electronics,Novel,5,1000,25,UPI,1,1,5000,3750.0
ORD_00364,2024-01-19,2349,Books,Yoga Mat,1,1500,5,Credit Card,10,4,1500,1425.0
ORD_00365,2024-01-01,1744,Sports,Jeans,1,10,25,UPI,5,4,10,7.5
ORD_00366,2023-12-04,2466,Sports,Dumbbell,1,100,5,Credit Card,1,4,100,95.0
ORD_00367,2023-07-13,1099,Home & Garden,Yoga Mat,5,50,25,UPI,9,4,250,187.5
ORD_00368,2023-11-06,2082,Books,Novel,5,50,15,PayPal,13,4,250,212.5
ORD_00369,2023-06-12,1507,Books,Cookbook,4,1500,10,Debit Card,10,5,6000,5400.0
ORD_00370,2023-07-27,1257,Clothing,Laptop,2,100,0,PayPal,13,5,200,200.0
ORD_00371,2024-03-20,1412,Electronics,Novel,3,1500,10,PayPal,8,1,4500,4050.0
ORD_00372,2023-06-18,2475,Home & Garden,Yoga Mat,3,50,15,PayPal,7,1,150,127.5
ORD_00373,2023-06-10,2088,Books,Laptop,1,200,20,UPI,2,5,200,160.0
ORD_00374,2023-03-09,1594,Clothing,Laptop,5,1500,5,PayPal,2,4,7500,7125.0
ORD_00375,2023-10-16,2177,Electronics,Jeans,5,50,25,Debit Card,14,5,250,187.5
ORD_00376,2024-02-02,1265,Home & Garden,Dumbbell,1,100,25,Debit Card,4,4,100,75.0
ORD_00377,2023-10-04,1820,Home & Garden,Novel,2,50,15,Credit Card,9,3,100,85.0
ORD_00378,2023-10-31,2102,Books,Plant Pot,3,1500,25,UPI,14,4,4500,3375.0
ORD_00379,2024-02-08,2338,Home & Garden,Cookbook,4,1000,15,Debit Card,9,4,4000,3400.0
ORD_00380,2024-01-19,1661,Clothing,Dumbbell,2,100,10,Debit Card,14,4,200,180.0
ORD_00381,2024-01-27,1946,Home & Garden,Plant Pot,5,25,20,UPI,8,5,125,100.0
ORD_00382,2023-05-15,1559,Sports,Plant Pot,1,100,5,PayPal,11,4,100,95.0
ORD_00383,2023-07-14,1916,Clothing,T-Shirt,3,50,25,Debit Card,5,3,150,112.5
ORD_00384,2024-02-05,1890,Electronics,Jeans,1,100,20,PayPal,14,5,100,80.0
ORD_00385,2023-05-08,2271,Electronics,Phone,5,10,20,Debit Card,7,4,50,40.0
ORD_00386,2023-02-02,1867,Books,Headphones,1,100,20,Credit Card,12,4,100,80.0
ORD_00387,2023-06-25,1609,Books,Headphones,3,100,0,PayPal,9,4,300,300.0
ORD_00388,2024-03-18,1413,Sports,Jeans,1,1500,20,Debit Card,3,4,1500,1200.0
ORD_00389,2024-01-06,1024,Electronics,Jeans,3,10,15,UPI,4,4,30,25.5
ORD_00390,2024-01-10,1283,Electronics,Plant Pot,1,10,0,UPI,2,4,10,10.0
ORD_00391,2023-01-22,2472,Electronics,Jeans,1,10,0,UPI,9,5,10,10.0
ORD_00392,2023-08-26,1880,Electronics,Plant Pot,3,500,20,Debit Card,7,3,1500,1200.0
ORD_00393,2023-06-07,1300,Home & Garden,Dumbbell,1,200,25,PayPal,6,4,200,150.0
ORD_00394,2023-02-07,2091,Clothing,Phone,2,500,25,Credit Card,5,4,1000,750.0
ORD_00395,2023-08-18,2030,Clothing,T-Shirt,4,100,25,Credit Card,12,1,400,300.0
ORD_00396,2023-12-31,1816,Sports,Plant Pot,2,500,25,Debit Card,7,5,1000,750.0
ORD_00397,2023-02-20,2160,Home & Garden,Jeans,4,1500,15,Debit Card,3,4,6000,5100.0
ORD_00398,2024-03-13,2187,Electronics,Laptop,2,500,25,Debit Card,5,2,1000,750.0
ORD_00399,2023-09-21,1082,Electronics,Novel,4,10,5,PayPal,2,4,40,38.0
ORD_00400,2023-10-10,2443,Books,Headphones,1,10,20,UPI,5,3,10,8.0
ORD_00401,2023-01-27,2096,Books,Phone,3,25,0,PayPal,7,5,75,75.0
ORD_00402,2023-08-14,2260,Sports,Novel,3,500,5,PayPal,11,4,1500,1425.0
ORD_00403,2023-10-04,1045,Electronics,Yoga Mat,5,200,25,Debit Card,10,3,1000,750.0
ORD_00404,2023-10-13,1617,Sports,Jeans,4,1500,5,Credit Card,11,5,6000,5700.0
ORD_00405,2023-04-07,1927,Home & Garden,Plant Pot,5,1500,0,PayPal,7,3,7500,7500.0
ORD_00406,2023-10-11,1261,Clothing,T-Shirt,5,1500,25,Credit Card,9,4,7500,5625.0
ORD_00407,2024-01-02,1175,Electronics,Laptop,4,100,5,Debit Card,3,5,400,380.0
ORD_00408,2024-03-23,2189,Home & Garden,T-Shirt,3,1000,15,PayPal,8,4,3000,2550.0
ORD_00409,2024-03-28,1656,Electronics,Novel,4,1500,15,UPI,5,5,6000,5100.0
ORD_00410,2023-11-13,1841,Books,Laptop,1,1000,20,UPI,7,5,1000,800.0
ORD_00411,2023-10-31,1369,Sports,Cookbook,5,50,20,PayPal,1,5,250,200.0
ORD_00412,2023-05-27,1053,Books,Headphones,5,200,5,UPI,1,4,1000,950.0
ORD_00413,2023-01-04,1689,Clothing,Jeans,4,200,0,PayPal,4,4,800,800.0
ORD_00414,2023-02-04,2442,Books,Yoga Mat,5,25,15,UPI,5,5,125,106.25
ORD_00415,2023-07-11,2364,Electronics,Novel,3,100,10,Debit Card,13,5,300,270.0
ORD_00416,2023-02-18,2150,Books,Plant Pot,5,100,20,UPI,10,5,500,400.0
ORD_00417,2023-01-17,2432,Electronics,Headphones,4,10,15,UPI,3,5,40,34.0
ORD_00418,2023-06-21,1366,Clothing,Yoga Mat,3,10,25,Debit Card,6,5,30,22.5
ORD_00419,2023-08-08,2294,Books,T-Shirt,3,200,5,Debit Card,3,1,600,570.0
ORD_00420,2023-06-07,1643,Sports,Headphones,5,25,15,UPI,5,3,125,106.25
ORD_00421,2023-02-15,1378,Sports,Yoga Mat,4,100,15,Credit Card,11,2,400,340.0
ORD_00422,2024-01-08,1072,Sports,Yoga Mat,5,25,5,Credit Card,13,3,125,118.75
ORD_00423,2023-01-06,1914,Books,T-Shirt,1,50,20,PayPal,1,3,50,40.0
ORD_00424,2023-04-09,2271,Books,Yoga Mat,1,1000,20,UPI,3,2,1000,800.0
ORD_00425,2024-01-15,1859,Books,Phone,3,100,10,PayPal,7,3,300,270.0
ORD_00426,2023-08-21,1042,Electronics,Laptop,5,10,10,Debit Card,3,5,50,45.0
ORD_00427,2023-02-06,1376,Clothing,Phone,1,200,20,UPI,5,3,200,160.0
ORD_00428,2023-10-07,2064,Sports,T-Shirt,2,25,20,Debit Card,7,3,50,40.0
ORD_00429,2023-12-15,1169,Electronics,Dumbbell,1,1000,20,UPI,13,5,1000,800.0
ORD_00430,2023-10-29,1211,Sports,Headphones,5,1000,20,UPI,2,5,5000,4000.0
ORD_00431,2023-06-30,1038,Electronics,Cookbook,5,1500,15,Debit Card,3,3,7500,6375.0
ORD_00432,2023-04-05,1368,Books,Plant Pot,1,1000,10,UPI,4,3,1000,900.0
ORD_00433,2023-04-09,1756,Sports,Plant Pot,5,10,5,UPI,5,3,50,47.5
ORD_00434,2023-07-07,1150,Books,Novel,5,200,0,PayPal,12,4,1000,1000.0
ORD_00435,2023-04-26,2134,Sports,Novel,2,10,5,Debit Card,9,2,20,19.0
ORD_00436,2023-07-10,2459,Home & Garden,T-Shirt,3,100,25,Credit Card,9,4,300,225.0
ORD_00437,2023-09-10,2070,Electronics,Novel,5,25,0,Credit Card,4,5,125,125.0
ORD_00438,2024-02-20,2023,Home & Garden,Plant Pot,4,50,15,UPI,14,4,200,170.0
ORD_00439,2023-06-10,1736,Electronics,Phone,3,1500,25,PayPal,9,4,4500,3375.0
ORD_00440,2023-09-13,2389,Clothing,Cookbook,3,500,10,UPI,4,3,1500,1350.0
ORD_00441,2023-11-19,1068,Sports,Plant Pot,4,1500,0,PayPal,2,4,6000,6000.0
ORD_00442,2023-05-08,1298,Clothing,Phone,1,1000,20,UPI,10,4,1000,800.0
ORD_00443,2023-01-18,1943,Clothing,Dumbbell,2,10,25,Credit Card,1,4,20,15.0
ORD_00444,2023-10-08,1801,Electronics,T-Shirt,5,500,15,Debit Card,7,5,2500,2125.0
ORD_00445,2023-08-11,1295,Home & Garden,Jeans,1,25,0,PayPal,4,2,25,25.0
ORD_00446,2023-02-23,1202,Books,Dumbbell,4,100,20,UPI,12,5,400,320.0
ORD_00447,2023-02-27,1060,Electronics,Dumbbell,2,1500,25,UPI,8,5,3000,2250.0
ORD_00448,2023-11-19,1945,Books,Plant Pot,2,10,15,PayPal,8,2,20,17.0
ORD_00449,2023-12-26,1962,Clothing,T-Shirt,2,100,25,PayPal,12,3,200,150.0
ORD_00450,2023-06-23,2337,Books,Laptop,4,50,0,Credit Card,8,3,200,200.0
ORD_00451,2023-10-07,2184,Home & Garden,Yoga Mat,1,1000,20,PayPal,6,4,1000,800.0
ORD_00452,2023-04-24,1330,Electronics,Dumbbell,5,50,10,UPI,9,2,250,225.0
ORD_00453,2023-10-15,1337,Home & Garden,Novel,2,1000,15,Credit Card,14,3,2000,1700.0
ORD_00454,2024-03-06,2327,Home & Garden,Phone,2,200,0,Credit Card,4,5,400,400.0
ORD_00455,2023-12-08,2361,Electronics,Laptop,1,200,20,Debit Card,5,2,200,160.0
ORD_00456,2023-05-31,1638,Home & Garden,T-Shirt,2,200,10,Debit Card,4,4,400,360.0
ORD_00457,2024-03-25,1274,Sports,Jeans,2,100,25,Debit Card,5,5,200,150.0
ORD_00458,2023-05-07,2187,Sports,Cookbook,4,200,20,PayPal,2,5,800,640.0
ORD_00459,2023-06-04,2466,Sports,Laptop,3,25,10,Credit Card,5,3,75,67.5
ORD_00460,2024-01-21,1318,Books,Jeans,1,500,0,PayPal,10,3,500,500.0
ORD_00461,2023-09-30,1588,Home & Garden,Plant Pot,1,500,20,Credit Card,8,5,500,400.0
ORD_00462,2023-04-14,1503,Electronics,Headphones,1,100,20,UPI,9,5,100,80.0
ORD_00463,2024-02-21,1386,Electronics,Yoga Mat,4,100,5,PayPal,7,5,400,380.0
ORD_00464,2024-01-28,1869,Books,Plant Pot,4,200,15,Credit Card,7,2,800,680.0
ORD_00465,2023-10-26,1832,Electronics,T-Shirt,5,1000,20,Debit Card,14,5,5000,4000.0
ORD_00466,2023-09-03,2014,Sports,Headphones,4,500,10,Debit Card,6,4,2000,1800.0
ORD_00467,2023-06-25,1602,Home & Garden,Jeans,1,1500,15,UPI,2,5,1500,1275.0
ORD_00468,2023-02-08,1690,Electronics,Headphones,5,500,0,PayPal,10,4,2500,2500.0
ORD_00469,2023-06-19,1493,Electronics,Cookbook,3,200,15,Credit Card,12,4,600,510.0
ORD_00470,2023-09-04,1489,Clothing,Novel,2,100,5,Debit Card,11,2,200,190.0
ORD_00471,2023-01-26,1720,Clothing,Novel,2,50,0,Credit Card,10,3,100,100.0
ORD_00472,2023-12-21,2096,Clothing,Plant Pot,5,1000,20,PayPal,13,4,5000,4000.0
ORD_00473,2023-11-02,1508,Home & Garden,Plant Pot,3,1500,25,Debit Card,9,1,4500,3375.0
ORD_00474,2024-02-13,1389,Sports,T-Shirt,2,50,0,UPI,14,4,100,100.0
ORD_00475,2024-02-12,1294,Sports,T-Shirt,5,200,0,UPI,5,3,1000,1000.0
ORD_00476,2023-01-13,2392,Sports,Phone,4,50,5,PayPal,6,5,200,190.0
ORD_00477,2023-11-12,1795,Home & Garden,Cookbook,1,25,10,PayPal,1,2,25,22.5
ORD_00478,2024-01-26,1864,Home & Garden,T-Shirt,3,25,0,Credit Card,5,5,75,75.0
ORD_00479,2023-11-09,1548,Clothing,Dumbbell,2,25,10,UPI,6,5,50,45.0
ORD_00480,2023-02-05,1648,Electronics,Cookbook,1,100,15,PayPal,10,3,100,85.0
ORD_00481,2023-06-22,1567,Books,Phone,5,100,25,PayPal,11,2,500,375.0
ORD_00482,2023-01-20,2210,Books,Novel,2,100,5,UPI,2,5,200,190.0
ORD_00483,2023-11-17,1852,Electronics,Laptop,1,100,20,Credit Card,7,3,100,80.0
ORD_00484,2023-09-21,1769,Clothing,Phone,4,100,0,Credit Card,14,2,400,400.0
ORD_00485,2024-02-04,1444,Electronics,Phone,3,200,25,UPI,4,4,600,450.0
ORD_00486,2023-05-22,1362,Electronics,Plant Pot,5,1500,25,UPI,5,4,7500,5625.0
ORD_00487,2024-01-06,1122,Books,Yoga Mat,2,50,10,UPI,3,3,100,90.0
ORD_00488,2023-05-23,2211,Clothing,Headphones,4,200,0,UPI,5,5,800,800.0
ORD_00489,2023-04-02,1741,Home & Garden,Novel,3,1500,25,UPI,12,5,4500,3375.0
ORD_00490,2023-12-20,1679,Books,Jeans,3,50,5,PayPal,4,5,150,142.5
ORD_00491,2023-11-18,1419,Home & Garden,Jeans,4,200,20,Debit Card,12,4,800,640.0
ORD_00492,2023-10-15,2275,Clothing,T-Shirt,2,25,15,UPI,14,5,50,42.5
ORD_00493,2023-08-03,2358,Electronics,Novel,3,10,15,Debit Card,10,4,30,25.5
ORD_00494,2024-03-22,1091,Sports,Dumbbell,5,100,10,Credit Card,6,5,500,450.0
ORD_00495,2023-12-08,1062,Sports,T-Shirt,1,10,25,PayPal,2,4,10,7.5
ORD_00496,2023-02-20,1511,Clothing,T-Shirt,5,10,15,Debit Card,3,3,50,42.5
ORD_00497,2023-06-02,2162,Sports,Phone,3,25,10,Credit Card,12,5,75,67.5
ORD_00498,2023-07-05,2208,Home & Garden,Novel,1,10,20,Credit Card,10,4,10,8.0
ORD_00499,2023-03-04,2228,Sports,Headphones,4,10,0,Credit Card,1,5,40,40.0
ORD_00500,2023-07-09,1771,Clothing,T-Shirt,1,25,5,UPI,7,3,25,23.75
ORD_00501,2023-05-05,2237,Clothing,Yoga Mat,1,1500,20,PayPal,9,5,1500,1200.0
ORD_00502,2023-05-30,1255,Home & Garden,Cookbook,1,50,20,Credit Card,2,3,50,40.0
ORD_00503,2023-11-10,1134,Sports,Dumbbell,3,200,15,UPI,7,4,600,510.0
ORD_00504,2023-02-27,1874,Sports,Dumbbell,2,500,15,Debit Card,3,4,1000,850.0
ORD_00505,2023-12-08,1821,Electronics,T-Shirt,3,10,5,PayPal,5,4,30,28.5
ORD_00506,2023-11-01,1087,Books,Yoga Mat,2,1500,0,Debit Card,6,5,3000,3000.0
ORD_00507,2023-06-29,1987,Clothing,Cookbook,4,100,20,Debit Card,8,4,400,320.0
ORD_00508,2023-06-19,2230,Electronics,Laptop,4,25,25,UPI,4,2,100,75.0
ORD_00509,2023-11-22,2152,Clothing,Plant Pot,4,1000,15,Debit Card,2,4,4000,3400.0
ORD_00510,2023-09-28,1822,Electronics,Plant Pot,4,1000,20,PayPal,3,3,4000,3200.0
ORD_00511,2023-02-23,2026,Books,Plant Pot,4,10,0,Debit Card,8,4,40,40.0
ORD_00512,2024-03-19,1973,Electronics,Phone,5,500,10,UPI,7,3,2500,2250.0
ORD_00513,2023-04-11,1933,Clothing,Dumbbell,3,50,0,Credit Card,6,4,150,150.0
ORD_00514,2023-09-21,1120,Sports,Jeans,2,1500,20,UPI,5,5,3000,2400.0
ORD_00515,2023-02-22,2408,Clothing,Jeans,4,50,20,Credit Card,11,2,200,160.0
ORD_00516,2023-03-01,2061,Home & Garden,Phone,5,500,5,Debit Card,5,4,2500,2375.0
ORD_00517,2023-04-18,2364,Home & Garden,T-Shirt,5,100,20,Credit Card,1,2,500,400.0
ORD_00518,2023-01-05,2007,Home & Garden,Novel,5,10,15,UPI,14,3,50,42.5
ORD_00519,2023-04-13,1924,Home & Garden,Novel,3,100,25,UPI,6,4,300,225.0
ORD_00520,2023-07-15,1644,Books,Plant Pot,4,50,5,PayPal,13,4,200,190.0
ORD_00521,2023-09-19,1713,Sports,Novel,5,1000,20,PayPal,9,4,5000,4000.0
ORD_00522,2023-12-31,1859,Sports,T-Shirt,5,50,0,Credit Card,8,5,250,250.0
ORD_00523,2024-01-07,1020,Clothing,Laptop,4,200,20,Credit Card,12,5,800,640.0
ORD_00524,2023-12-16,1241,Electronics,Phone,3,50,0,PayPal,10,5,150,150.0
ORD_00525,2023-02-16,1454,Clothing,Laptop,5,25,0,Debit Card,1,4,125,125.0
ORD_00526,2023-12-21,1962,Clothing,Dumbbell,2,200,20,PayPal,11,4,400,320.0
ORD_00527,2023-11-07,1620,Clothing,Novel,1,100,0,Debit Card,13,4,100,100.0
ORD_00528,2024-02-28,1302,Clothing,Cookbook,1,50,25,Credit Card,6,5,50,37.5
ORD_00529,2023-11-04,1802,Sports,Plant Pot,1,500,10,Credit Card,3,4,500,450.0
ORD_00530,2023-05-24,1963,Electronics,Phone,3,25,5,UPI,6,2,75,71.25
ORD_00531,2023-09-26,1068,Clothing,Plant Pot,5,200,20,UPI,9,2,1000,800.0
ORD_00532,2024-01-05,2152,Sports,Novel,1,25,10,Debit Card,6,4,25,22.5
ORD_00533,2023-05-04,1195,Clothing,Headphones,1,200,0,Debit Card,8,2,200,200.0
ORD_00534,2023-04-16,1139,Home & Garden,Novel,4,200,0,PayPal,14,3,800,800.0
ORD_00535,2023-06-07,2467,Clothing,Phone,5,200,5,Debit Card,6,4,1000,950.0
ORD_00536,2023-05-27,1282,Clothing,Jeans,5,1500,10,Credit Card,6,1,7500,6750.0
ORD_00537,2023-05-25,1311,Books,Phone,4,1500,10,Credit Card,7,4,6000,5400.0
ORD_00538,2023-04-30,1745,Home & Garden,Yoga Mat,5,500,20,Credit Card,11,5,2500,2000.0
ORD_00539,2023-11-15,1276,Electronics,Cookbook,2,100,0,UPI,13,3,200,200.0
ORD_00540,2023-10-02,1060,Clothing,Novel,3,200,15,Debit Card,10,3,600,510.0
ORD_00541,2023-04-02,2342,Electronics,Yoga Mat,4,200,20,Debit Card,11,1,800,640.0
ORD_00542,2023-02-27,1051,Home & Garden,Jeans,1,1500,20,UPI,4,4,1500,1200.0
ORD_00543,2024-03-14,1152,Clothing,T-Shirt,5,25,20,UPI,13,4,125,100.0
ORD_00544,2023-12-12,2334,Books,T-Shirt,2,200,5,UPI,13,4,400,380.0
ORD_00545,2023-08-17,1543,Sports,Cookbook,2,100,5,Credit Card,8,4,200,190.0
ORD_00546,2023-04-27,1566,Books,Dumbbell,3,1000,20,Debit Card,4,4,3000,2400.0
ORD_00547,2023-11-14,2412,Books,Cookbook,2,500,25,PayPal,7,5,1000,750.0
ORD_00548,2023-10-06,1621,Sports,Cookbook,5,500,15,PayPal,1,1,2500,2125.0
ORD_00549,2023-05-07,2200,Sports,Cookbook,5,25,10,Debit Card,12,5,125,112.5
ORD_00550,2024-01-28,2385,Sports,Cookbook,2,1000,10,Debit Card,9,4,2000,1800.0
ORD_00551,2024-01-31,1313,Clothing,Cookbook,5,200,0,UPI,10,3,1000,1000.0
ORD_00552,2023-05-09,1806,Electronics,Laptop,5,25,10,UPI,9,4,125,112.5
ORD_00553,2023-02-27,1847,Electronics,Jeans,1,1500,10,Credit Card,7,1,1500,1350.0
ORD_00554,2023-05-02,1096,Sports,Phone,4,500,15,UPI,8,4,2000,1700.0
ORD_00555,2023-01-01,1880,Books,Novel,5,100,10,Debit Card,2,3,500,450.0
ORD_00556,2023-08-27,2236,Home & Garden,Yoga Mat,5,25,15,Credit Card,10,1,125,106.25
ORD_00557,2023-10-17,1828,Sports,Cookbook,3,100,5,PayPal,14,4,300,285.0
